"Event Time","Exit Event ID","POS Transaction ID","EPC","Site Code","Read Point","Last Read Time","Product Code","Color","Size","Manuf","Article","Ref Number","Style","att1","att2"
"2023-03-07T04:53:36Z","Event ID 7","POS Transaction ID 4","EPC 2","Site 15","READ POINT 2","2022-07-02T13:09:18Z","Product 4","Yellow","XXS","Adidas","Article2","Ref3","Style2","check1","att2"
"2023-05-11T23:04:40Z","Event ID 6","POS Transaction ID 3","EPC 2","Site 12","READ POINT 5","2022-09-04T15:45:08Z","Product 4","Blue","XS","Zara","Article5","Ref5","Style4","check3","att3"
"2021-12-10T23:30:12Z","Event ID 5","POS Transaction ID 1","EPC 4","Site 11","READ POINT 1","2022-12-23T12:30:45Z","Product 4","Red","XXS","Bata","Article1","Ref3","Style8","check2","atts"
"2023-03-19T10:57:45Z","Event ID 6","POS Transaction ID 5","EPC 4","Site 14","READ POINT 2","2022-10-20T11:23:10Z","Product 1","Blue","XXS","Bata","Article5","Ref3","Style3","check1","att4"
"2022-05-28T08:15:37Z","Event ID 5","POS Transaction ID 6","EPC 4","Site 15","READ POINT 2","2023-01-30T02:13:25Z","Product 2","Red","M","Madame","Article6","Ref1","Style2","check3","att3"
"2022-12-29T08:42:07Z","Event ID 2","POS Transaction ID 6","EPC 3","Site 10","READ POINT 5","2023-06-22T22:50:56Z","Product 2","Red","M","Adidas","Article1","Ref6","Style5","check3","att4"
"2020-08-23T03:16:28Z","Event ID 4","POS Transaction ID 4","EPC 4","Site 10","READ POINT 4","2022-11-08T22:13:22Z","Product 5","Pink","XS","Nike","Artical4","Ref1","Style2","check2","att3"
"2020-07-31T11:37:54Z","Event ID 7","POS Transaction ID 3","EPC 3","Site 14","READ POINT 2","2023-04-05T01:31:26Z","Product 5","Pink","XS","Madame","Article5","Ref3","Style7","check2","atts"
"2021-06-16T15:19:46Z","Event ID 2","POS Transaction ID 3","EPC 4","Site 14","READ POINT 3","2022-10-27T13:08:32Z","Product 3","Green","XL","Puma","Article5","Ref1","Style3","check3","att2"
"2020-09-02T16:54:01Z","Event ID 8","POS Transaction ID 2","EPC 1","Site 11","READ POINT 2","2023-06-10T08:49:47Z","Product 5","Pink","XS","Madame","Article3","Ref4","Style5","check1","att3"
"2022-06-28T03:09:00Z","Event ID 4","POS Transaction ID 5","EPC 3","Site 11","READ POINT 4","2023-05-02T00:22:36Z","Product 1","White","M","Adidas","Article2","Ref3","Style2","check3","att4"
"2022-10-16T23:46:30Z","Event ID 9","POS Transaction ID 2","EPC 4","Site 12","READ POINT 1","2023-02-09T06:44:01Z","Product 5","Green","L","Puma","Artical4","Ref8","Style2","check1","atts"
"2022-01-14T04:53:12Z","Event ID 4","POS Transaction ID 5","EPC 2","Site 10","READ POINT 4","2022-06-08T03:12:35Z","Product 5","Green","XS","Puma","Article3","Ref7","Style8","check1","att4"
"2023-04-12T19:05:50Z","Event ID 5","POS Transaction ID 4","EPC 1","Site 12","READ POINT 3","2023-05-22T16:42:06Z","Product 4","White","S","Bata","Article2","Ref1","Style8","check2","atts"
"2022-09-29T06:56:37Z","Event ID 7","POS Transaction ID 4","EPC 1","Site 14","READ POINT 1","2022-12-09T07:24:27Z","Product 2","Pink","XXL","Zara","Article3","Ref1","Style7","check3","att3"
"2021-10-06T22:45:58Z","Event ID 5","POS Transaction ID 2","EPC 1","Site 12","READ POINT 4","2022-08-03T19:13:55Z","Product 4","Yellow","M","Lee Cooper","Article2","Ref2","Style8","check3","att2"
"2023-04-06T13:18:14Z","Event ID 5","POS Transaction ID 1","EPC 1","Site 13","READ POINT 1","2023-06-09T09:47:09Z","Product 3","White","XXS","Puma","Artical4","Ref7","Style7","check1","att3"
"2020-09-19T02:20:18Z","Event ID 8","POS Transaction ID 3","EPC 4","Site 12","READ POINT 4","2022-11-17T05:27:25Z","Product 5","Blue","M","Puma","Article3","Ref5","Style6","check1","atts"
"2023-04-30T02:58:54Z","Event ID 9","POS Transaction ID 1","EPC 4","Site 14","READ POINT 4","2022-11-09T07:20:09Z","Product 2","Black","XXXL","Madame","Artical4","Ref7","Style3","check1","att4"
"2021-05-29T16:50:15Z","Event ID 8","POS Transaction ID 5","EPC 2","Site 12","READ POINT 1","2023-05-21T18:02:44Z","Product 4","Red","XL","Zara","Article6","Ref6","Style6","check2","att3"
"2021-03-14T23:36:32Z","Event ID 3","POS Transaction ID 4","EPC 1","Site 11","READ POINT 1","2023-02-19T03:25:13Z","Product 5","Pink","M","Madame","Article2","Ref1","Style3","check2","att2"
"2021-10-05T18:19:49Z","Event ID 3","POS Transaction ID 2","EPC 1","Site 15","READ POINT 3","2023-03-28T20:34:25Z","Product 2","White","XS","Zara","Article2","Ref3","Style5","check3","atts"
"2021-08-08T09:22:54Z","Event ID 7","POS Transaction ID 5","EPC 2","Site 12","READ POINT 5","2023-01-24T16:11:35Z","Product 3","Orange","XL","Nike","Article1","Ref3","Style4","check1","att2"
"2022-04-09T23:23:24Z","Event ID 2","POS Transaction ID 5","EPC 1","Site 15","READ POINT 2","2022-09-11T01:20:42Z","Product 1","Orange","XXS","Zara","Article6","Ref8","Style1","check1","atts"
"2020-11-16T21:09:46Z","Event ID 3","POS Transaction ID 1","EPC 5","Site 10","READ POINT 4","2022-11-16T10:03:25Z","Product 5","Orange","XL","Bata","Article7","Ref4","Style7","check1","atts"
"2021-03-24T11:04:41Z","Event ID 6","POS Transaction ID 5","EPC 2","Site 14","READ POINT 4","2022-09-13T11:23:58Z","Product 4","Red","S","Nike","Artical4","Ref1","Style1","check1","att3"
"2022-07-28T09:41:58Z","Event ID 5","POS Transaction ID 6","EPC 3","Site 15","READ POINT 2","2023-01-26T10:51:28Z","Product 4","Blue","XXXL","Nike","Article8","Ref1","Style4","check3","atts"
"2021-03-07T20:53:29Z","Event ID 4","POS Transaction ID 1","EPC 5","Site 10","READ POINT 3","2023-01-15T02:38:42Z","Product 2","Pink","M","Madame","Article5","Ref7","Style4","check2","att2"
"2021-09-11T04:30:01Z","Event ID 3","POS Transaction ID 2","EPC 3","Site 13","READ POINT 1","2022-12-24T04:08:44Z","Product 1","Pink","L","Zara","Article3","Ref2","Style5","check3","att2"
"2020-12-19T16:25:56Z","Event ID 3","POS Transaction ID 5","EPC 1","Site 15","READ POINT 3","2023-01-31T19:42:15Z","Product 3","Orange","XXXL","Madame","Article8","Ref2","Style1","check1","att4"
"2021-03-05T15:07:43Z","Event ID 7","POS Transaction ID 5","EPC 1","Site 10","READ POINT 1","2022-11-29T12:12:20Z","Product 2","Pink","XXS","Adidas","Artical4","Ref2","Style5","check3","atts"
"2022-01-13T20:52:07Z","Event ID 9","POS Transaction ID 2","EPC 1","Site 15","READ POINT 4","2022-11-22T16:00:15Z","Product 3","Orange","XS","Adidas","Article6","Ref2","Style7","check3","atts"
"2022-08-25T16:40:04Z","Event ID 5","POS Transaction ID 3","EPC 2","Site 13","READ POINT 3","2022-11-08T23:37:41Z","Product 2","Blue","XL","Zara","Article6","Ref1","Style2","check2","atts"
"2022-03-13T13:57:49Z","Event ID 4","POS Transaction ID 6","EPC 4","Site 12","READ POINT 1","2022-06-15T00:58:36Z","Product 4","Orange","L","Puma","Article1","Ref2","Style4","check1","att4"
"2021-10-20T01:53:09Z","Event ID 4","POS Transaction ID 4","EPC 5","Site 14","READ POINT 3","2023-04-23T00:42:23Z","Product 1","Pink","XXS","Nike","Article5","Ref4","Style8","check1","att3"
"2021-02-21T14:01:08Z","Event ID 3","POS Transaction ID 3","EPC 3","Site 14","READ POINT 4","2023-03-01T12:44:29Z","Product 4","Yellow","XXL","Nike","Article3","Ref2","Style8","check2","att3"
"2021-06-24T07:23:28Z","Event ID 6","POS Transaction ID 6","EPC 2","Site 10","READ POINT 1","2023-01-17T11:31:32Z","Product 4","Blue","XXS","Puma","Article1","Ref2","Style6","check1","atts"
"2021-12-19T01:35:08Z","Event ID 5","POS Transaction ID 1","EPC 5","Site 12","READ POINT 3","2022-06-21T01:12:42Z","Product 3","Orange","XXS","Madame","Article3","Ref3","Style3","check3","atts"
"2023-05-12T10:51:46Z","Event ID 7","POS Transaction ID 1","EPC 2","Site 15","READ POINT 3","2023-05-14T13:16:59Z","Product 4","Pink","XXXL","Zara","Article5","Ref8","Style2","check3","att4"
"2021-06-05T06:54:58Z","Event ID 8","POS Transaction ID 4","EPC 1","Site 10","READ POINT 5","2022-12-11T03:09:01Z","Product 5","Red","XL","Puma","Article7","Ref1","Style3","check2","atts"
"2021-05-10T01:10:42Z","Event ID 9","POS Transaction ID 4","EPC 1","Site 11","READ POINT 1","2023-05-20T21:27:11Z","Product 3","Green","XL","Madame","Article1","Ref3","Style8","check3","atts"
"2022-04-22T03:00:20Z","Event ID 4","POS Transaction ID 3","EPC 4","Site 14","READ POINT 1","2023-03-22T19:36:51Z","Product 4","Orange","M","Puma","Article3","Ref7","Style8","check1","att3"
"2022-03-21T09:32:12Z","Event ID 7","POS Transaction ID 5","EPC 5","Site 15","READ POINT 5","2023-03-19T03:03:53Z","Product 1","Red","L","Adidas","Artical4","Ref2","Style5","check2","atts"
"2021-09-11T13:10:52Z","Event ID 3","POS Transaction ID 4","EPC 4","Site 14","READ POINT 2","2022-09-11T03:17:54Z","Product 4","Pink","XXL","Nike","Article7","Ref8","Style6","check1","atts"
"2023-03-30T12:21:25Z","Event ID 4","POS Transaction ID 2","EPC 5","Site 11","READ POINT 2","2022-08-22T22:43:05Z","Product 5","Blue","XS","Madame","Article2","Ref1","Style3","check1","atts"
"2021-06-15T13:24:13Z","Event ID 1","POS Transaction ID 2","EPC 4","Site 15","READ POINT 4","2022-09-29T13:54:46Z","Product 4","Green","L","Nike","Article5","Ref8","Style7","check3","att2"
"2023-03-18T02:08:28Z","Event ID 4","POS Transaction ID 5","EPC 5","Site 10","READ POINT 1","2023-01-29T09:38:55Z","Product 1","Black","M","Zara","Article7","Ref2","Style1","check2","att4"
"2022-12-03T10:53:25Z","Event ID 5","POS Transaction ID 2","EPC 3","Site 11","READ POINT 3","2023-06-23T06:33:17Z","Product 4","Red","L","Lee Cooper","Article1","Ref5","Style5","check3","att4"
"2021-03-11T01:45:26Z","Event ID 2","POS Transaction ID 3","EPC 4","Site 14","READ POINT 3","2023-01-07T17:30:09Z","Product 3","Green","XS","Bata","Article8","Ref4","Style8","check2","att2"
"2022-02-07T04:21:56Z","Event ID 5","POS Transaction ID 1","EPC 2","Site 12","READ POINT 4","2022-12-21T00:22:42Z","Product 1","Red","XS","Bata","Article2","Ref5","Style1","check1","att2"
"2021-08-02T17:09:47Z","Event ID 2","POS Transaction ID 1","EPC 4","Site 13","READ POINT 5","2022-08-10T05:31:32Z","Product 2","Blue","S","Bata","Article7","Ref1","Style4","check2","att4"
"2021-05-03T15:20:58Z","Event ID 9","POS Transaction ID 5","EPC 2","Site 11","READ POINT 3","2022-07-19T06:44:59Z","Product 4","Yellow","XS","Lee Cooper","Article2","Ref6","Style7","check3","att2"
"2021-10-16T22:27:07Z","Event ID 7","POS Transaction ID 3","EPC 5","Site 15","READ POINT 1","2022-06-09T01:18:19Z","Product 4","Pink","XXXL","Nike","Article8","Ref5","Style8","check1","att4"
"2022-10-23T09:24:24Z","Event ID 5","POS Transaction ID 5","EPC 4","Site 11","READ POINT 1","2023-04-08T16:34:35Z","Product 2","Red","XS","Nike","Article2","Ref1","Style1","check1","att2"
"2022-01-23T01:11:27Z","Event ID 4","POS Transaction ID 1","EPC 3","Site 11","READ POINT 5","2022-12-16T14:52:36Z","Product 4","White","L","Puma","Artical4","Ref2","Style8","check2","att4"
"2022-09-23T01:49:17Z","Event ID 3","POS Transaction ID 5","EPC 3","Site 13","READ POINT 4","2023-05-04T03:32:20Z","Product 4","Red","L","Puma","Article6","Ref8","Style6","check1","att3"
"2023-01-21T09:19:24Z","Event ID 6","POS Transaction ID 2","EPC 4","Site 12","READ POINT 1","2022-12-31T00:16:52Z","Product 3","Blue","XXXL","Nike","Article3","Ref3","Style2","check1","att2"
"2022-05-08T01:09:26Z","Event ID 9","POS Transaction ID 3","EPC 3","Site 11","READ POINT 1","2023-02-20T10:58:54Z","Product 1","Red","XXL","Zara","Artical4","Ref3","Style8","check2","att2"
"2022-06-16T03:05:05Z","Event ID 4","POS Transaction ID 2","EPC 2","Site 11","READ POINT 4","2023-04-17T22:31:49Z","Product 1","Red","XXXL","Lee Cooper","Article6","Ref5","Style1","check1","att4"
"2022-02-08T15:20:26Z","Event ID 5","POS Transaction ID 4","EPC 2","Site 10","READ POINT 4","2022-08-12T20:56:31Z","Product 3","Blue","XXL","Adidas","Article5","Ref6","Style3","check3","att4"
"2021-06-24T19:32:28Z","Event ID 9","POS Transaction ID 1","EPC 3","Site 14","READ POINT 3","2022-07-07T17:58:41Z","Product 1","Blue","XS","Lee Cooper","Article8","Ref3","Style1","check2","atts"
"2021-05-28T20:53:09Z","Event ID 5","POS Transaction ID 2","EPC 2","Site 15","READ POINT 3","2022-06-01T01:38:55Z","Product 2","Red","XL","Puma","Article7","Ref3","Style6","check2","atts"
"2022-08-14T12:54:50Z","Event ID 4","POS Transaction ID 1","EPC 3","Site 10","READ POINT 3","2022-09-07T04:24:31Z","Product 4","Red","XL","Zara","Article5","Ref4","Style5","check2","att3"
"2021-01-31T04:02:39Z","Event ID 6","POS Transaction ID 5","EPC 1","Site 11","READ POINT 1","2022-09-07T15:22:12Z","Product 1","Orange","XL","Lee Cooper","Artical4","Ref7","Style1","check1","att4"
"2020-10-14T09:26:50Z","Event ID 4","POS Transaction ID 5","EPC 5","Site 14","READ POINT 4","2022-10-15T14:59:47Z","Product 5","White","XS","Nike","Artical4","Ref6","Style5","check1","att4"
"2021-04-16T00:05:55Z","Event ID 5","POS Transaction ID 2","EPC 2","Site 12","READ POINT 5","2022-07-16T14:10:47Z","Product 5","Pink","XXS","Bata","Article5","Ref5","Style8","check2","att2"
"2023-04-16T08:46:57Z","Event ID 7","POS Transaction ID 6","EPC 4","Site 12","READ POINT 2","2023-06-20T11:25:36Z","Product 2","Green","XXXL","Puma","Article3","Ref4","Style8","check1","atts"
"2022-11-04T02:42:56Z","Event ID 5","POS Transaction ID 2","EPC 1","Site 13","READ POINT 4","2022-06-14T22:34:00Z","Product 1","White","S","Nike","Article8","Ref4","Style5","check2","atts"
"2023-02-05T15:13:19Z","Event ID 8","POS Transaction ID 4","EPC 4","Site 11","READ POINT 1","2022-08-15T05:50:28Z","Product 5","Black","L","Nike","Article8","Ref6","Style3","check2","atts"
"2022-04-21T04:11:00Z","Event ID 4","POS Transaction ID 5","EPC 2","Site 11","READ POINT 2","2023-03-13T20:43:33Z","Product 4","Green","S","Zara","Article3","Ref4","Style6","check3","att2"
"2022-11-28T12:00:52Z","Event ID 4","POS Transaction ID 4","EPC 1","Site 12","READ POINT 5","2023-03-10T17:49:29Z","Product 5","Red","L","Puma","Article3","Ref8","Style5","check3","att3"
"2023-04-30T15:11:18Z","Event ID 4","POS Transaction ID 1","EPC 3","Site 10","READ POINT 1","2022-08-02T17:32:34Z","Product 3","Black","XL","Zara","Article3","Ref2","Style8","check2","att4"
"2020-10-11T00:33:54Z","Event ID 9","POS Transaction ID 5","EPC 1","Site 14","READ POINT 5","2023-04-11T00:23:47Z","Product 2","Red","XS","Zara","Article2","Ref6","Style5","check1","att3"
"2021-03-09T22:44:43Z","Event ID 5","POS Transaction ID 4","EPC 3","Site 15","READ POINT 4","2022-11-23T14:38:53Z","Product 5","Pink","S","Bata","Artical4","Ref2","Style3","check3","att4"
"2020-09-16T18:32:44Z","Event ID 7","POS Transaction ID 5","EPC 1","Site 14","READ POINT 5","2022-07-14T11:42:31Z","Product 3","Blue","XL","Zara","Article8","Ref1","Style2","check3","att4"
"2021-02-28T20:17:43Z","Event ID 9","POS Transaction ID 4","EPC 3","Site 14","READ POINT 5","2022-11-27T14:13:41Z","Product 1","Orange","XL","Adidas","Artical4","Ref4","Style7","check1","atts"
"2020-10-10T07:40:07Z","Event ID 5","POS Transaction ID 4","EPC 2","Site 14","READ POINT 4","2023-03-15T11:31:51Z","Product 5","Blue","XXXL","Adidas","Article7","Ref2","Style1","check1","att3"
"2020-11-07T19:13:09Z","Event ID 5","POS Transaction ID 5","EPC 2","Site 11","READ POINT 3","2022-10-14T04:45:25Z","Product 4","Blue","XXS","Adidas","Article6","Ref4","Style4","check3","att3"
"2021-10-22T22:38:43Z","Event ID 9","POS Transaction ID 3","EPC 3","Site 15","READ POINT 4","2023-03-04T10:59:29Z","Product 5","Black","XXS","Nike","Artical4","Ref1","Style6","check2","att2"
"2023-02-08T08:54:43Z","Event ID 7","POS Transaction ID 5","EPC 2","Site 14","READ POINT 5","2023-06-08T05:12:26Z","Product 2","White","XXS","Adidas","Article7","Ref8","Style3","check2","att4"
"2021-11-23T06:43:56Z","Event ID 7","POS Transaction ID 2","EPC 4","Site 10","READ POINT 3","2022-10-12T15:18:21Z","Product 3","Pink","XXXL","Zara","Article6","Ref7","Style6","check3","atts"
"2022-09-21T21:51:24Z","Event ID 8","POS Transaction ID 6","EPC 1","Site 12","READ POINT 1","2022-07-05T12:13:17Z","Product 5","Red","S","Adidas","Article7","Ref3","Style1","check1","att2"
"2022-03-31T13:27:23Z","Event ID 2","POS Transaction ID 5","EPC 4","Site 11","READ POINT 1","2023-04-19T19:26:10Z","Product 2","Black","XXL","Adidas","Article8","Ref3","Style5","check2","att4"
"2020-06-09T11:24:28Z","Event ID 3","POS Transaction ID 4","EPC 3","Site 13","READ POINT 2","2023-04-22T05:17:01Z","Product 5","Orange","S","Puma","Article5","Ref2","Style2","check2","atts"
"2021-11-01T20:13:04Z","Event ID 2","POS Transaction ID 2","EPC 3","Site 15","READ POINT 3","2023-02-14T21:58:15Z","Product 1","Green","XXL","Bata","Artical4","Ref7","Style3","check3","att4"
"2021-12-30T00:54:35Z","Event ID 3","POS Transaction ID 4","EPC 3","Site 10","READ POINT 1","2022-10-08T06:19:22Z","Product 1","White","S","Nike","Article5","Ref3","Style7","check2","att4"
"2022-01-08T03:56:01Z","Event ID 5","POS Transaction ID 5","EPC 3","Site 13","READ POINT 2","2023-04-21T11:00:39Z","Product 1","Orange","XXL","Puma","Article2","Ref8","Style5","check3","att4"
"2020-10-13T19:34:52Z","Event ID 9","POS Transaction ID 1","EPC 3","Site 15","READ POINT 3","2022-10-26T20:28:22Z","Product 3","Black","S","Madame","Article3","Ref8","Style1","check2","att2"
"2022-04-07T02:40:29Z","Event ID 5","POS Transaction ID 6","EPC 5","Site 13","READ POINT 2","2022-11-03T05:48:32Z","Product 4","Green","L","Puma","Artical4","Ref1","Style2","check3","atts"
"2022-03-10T14:03:46Z","Event ID 9","POS Transaction ID 2","EPC 5","Site 10","READ POINT 3","2023-01-18T02:16:01Z","Product 3","White","S","Adidas","Article2","Ref5","Style5","check3","att3"
"2020-09-03T15:43:11Z","Event ID 6","POS Transaction ID 4","EPC 3","Site 12","READ POINT 2","2023-06-21T10:31:19Z","Product 3","White","XXXL","Puma","Article5","Ref6","Style3","check3","att2"
"2022-01-29T09:20:43Z","Event ID 3","POS Transaction ID 3","EPC 3","Site 11","READ POINT 5","2023-04-23T06:44:55Z","Product 1","Pink","XXXL","Adidas","Artical4","Ref8","Style6","check1","att4"
"2021-09-03T16:19:19Z","Event ID 8","POS Transaction ID 5","EPC 4","Site 11","READ POINT 2","2023-05-21T04:38:34Z","Product 4","Black","XXXL","Puma","Artical4","Ref7","Style4","check3","att2"
"2021-11-05T10:28:46Z","Event ID 6","POS Transaction ID 5","EPC 1","Site 15","READ POINT 4","2022-08-06T21:54:11Z","Product 1","Black","S","Puma","Article8","Ref7","Style3","check2","att4"
"2022-02-16T02:14:23Z","Event ID 9","POS Transaction ID 4","EPC 3","Site 10","READ POINT 2","2023-02-23T17:21:03Z","Product 2","Red","XS","Lee Cooper","Article7","Ref4","Style6","check3","att4"
"2023-04-09T05:56:23Z","Event ID 1","POS Transaction ID 4","EPC 1","Site 14","READ POINT 3","2023-06-03T06:51:01Z","Product 1","Pink","XXS","Bata","Article6","Ref2","Style3","check2","atts"
"2020-08-06T17:37:48Z","Event ID 4","POS Transaction ID 5","EPC 1","Site 14","READ POINT 4","2022-10-24T14:24:32Z","Product 1","Red","XXL","Bata","Article5","Ref1","Style1","check1","att3"
"2023-05-10T15:17:18Z","Event ID 1","POS Transaction ID 1","EPC 5","Site 11","READ POINT 2","2022-10-15T17:50:54Z","Product 1","Green","M","Nike","Article6","Ref1","Style6","check2","att3"
"2020-07-25T11:35:17Z","Event ID 8","POS Transaction ID 4","EPC 3","Site 10","READ POINT 2","2023-03-30T02:26:01Z","Product 1","Blue","M","Zara","Article5","Ref1","Style8","check1","att3"
"2022-03-10T03:57:41Z","Event ID 5","POS Transaction ID 1","EPC 3","Site 15","READ POINT 1","2022-06-22T16:12:34Z","Product 3","Black","S","Nike","Article6","Ref1","Style7","check2","att2"
"2022-04-01T04:13:54Z","Event ID 7","POS Transaction ID 3","EPC 5","Site 15","READ POINT 2","2022-10-22T05:57:55Z","Product 3","Black","XL","Puma","Article6","Ref3","Style2","check1","att3"
"2020-08-28T11:33:57Z","Event ID 4","POS Transaction ID 6","EPC 3","Site 13","READ POINT 1","2022-12-05T23:55:51Z","Product 2","Black","XS","Lee Cooper","Artical4","Ref1","Style4","check2","att4"
"2023-01-11T14:27:41Z","Event ID 2","POS Transaction ID 2","EPC 2","Site 15","READ POINT 3","2022-10-09T10:53:17Z","Product 3","Black","XS","Puma","Article1","Ref3","Style5","check1","att2"
