"Event Time","Event ID","EPC","Site Code","Exit Door ID","Last Prior Read","Last Read Time","Status","Video URL","Product Code","Color","Size","Manuf","Article","Style","Ref Number"
"2021-10-12T18:29:50Z","Event ID 4","EPC 5","Site 14","Exit Door ID 3","Last Prior Read 7","2023-03-29T13:02:24Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 2","Green","S","Nike","Article7","Style2","Ref6"
"2021-10-16T05:54:48Z","Event ID 4","EPC 2","Site 15","Exit Door ID 2","Last Prior Read 6","2022-08-06T19:46:21Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 4","Yellow","M","Adidas","Artical4","Style5","Ref1"
"2021-02-14T04:33:18Z","Event ID 4","EPC 5","Site 13","Exit Door ID 2","Last Prior Read 4","2022-06-15T01:31:37Z","Transfer","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 2","Black","L","Zara","Article3","Style5","Ref5"
"2022-12-30T15:15:00Z","Event ID 1","EPC 4","Site 11","Exit Door ID 5","Last Prior Read 6","2023-02-06T03:39:04Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 2","Blue","M","Adidas","Article7","Style6","Ref7"
"2021-05-20T19:46:10Z","Event ID 4","EPC 2","Site 11","Exit Door ID 5","Last Prior Read 2","2023-01-14T06:51:44Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 4","Pink","XXXL","Adidas","Article5","Style3","Ref1"
"2023-04-08T20:53:15Z","Event ID 7","EPC 2","Site 10","Exit Door ID 3","Last Prior Read 4","2023-02-10T00:33:52Z","Others","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 1","Pink","XL","Bata","Article2","Style7","Ref2"
"2021-05-04T06:06:55Z","Event ID 3","EPC 1","Site 15","Exit Door ID 4","Last Prior Read 7","2022-12-01T21:17:10Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 4","Green","S","Adidas","Article8","Style4","Ref2"
"2020-10-30T09:52:56Z","Event ID 7","EPC 1","Site 11","Exit Door ID 5","Last Prior Read 7","2023-04-23T16:11:01Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 3","Blue","XXL","Adidas","Article2","Style7","Ref3"
"2022-04-19T12:19:05Z","Event ID 6","EPC 5","Site 12","Exit Door ID 5","Last Prior Read 7","2022-08-28T09:45:58Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 3","Orange","L","Zara","Article1","Style3","Ref5"
"2022-08-19T08:53:00Z","Event ID 1","EPC 3","Site 14","Exit Door ID 5","Last Prior Read 5","2022-09-28T03:31:54Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 5","Blue","XS","Puma","Article2","Style7","Ref8"
"2021-04-07T22:03:09Z","Event ID 7","EPC 4","Site 11","Exit Door ID 3","Last Prior Read 1","2022-08-23T23:01:06Z","","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 1","Orange","S","Lee Cooper","Article1","Style8","Ref5"
"2022-09-10T15:11:56Z","Event ID 5","EPC 4","Site 11","Exit Door ID 3","Last Prior Read 7","2022-12-02T15:34:36Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 2","Blue","XS","Bata","Article3","Style5","Ref2"
"2023-04-24T03:33:31Z","Event ID 7","EPC 5","Site 14","Exit Door ID 3","Last Prior Read 4","2023-01-11T06:23:08Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 1","Yellow","XS","Madame","Article7","Style6","Ref6"
"2020-06-10T00:01:03Z","Event ID 3","EPC 2","Site 11","Exit Door ID 3","Last Prior Read 6","2023-01-26T01:14:39Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 3","Orange","L","Adidas","Artical4","Style7","Ref5"
"2020-12-16T17:07:55Z","Event ID 9","EPC 2","Site 12","Exit Door ID 5","Last Prior Read 2","2022-09-28T13:06:33Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 3","Orange","L","Madame","Article5","Style4","Ref1"
"2021-12-31T15:15:48Z","Event ID 6","EPC 5","Site 10","Exit Door ID 3","Last Prior Read 2","2022-11-24T00:03:15Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 4","Pink","S","Lee Cooper","Article3","Style1","Ref5"
"2020-12-24T06:18:16Z","Event ID 8","EPC 1","Site 15","Exit Door ID 2","Last Prior Read 6","2022-09-23T21:10:20Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 3","Green","XXXL","Lee Cooper","Article7","Style1","Ref3"
"2020-11-30T11:06:39Z","Event ID 8","EPC 4","Site 13","Exit Door ID 5","Last Prior Read 7","2022-10-09T00:16:43Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 3","Yellow","XXL","Adidas","Artical4","Style3","Ref6"
"2022-02-15T15:56:44Z","Event ID 6","EPC 3","Site 13","Exit Door ID 3","Last Prior Read 7","2023-05-18T21:07:08Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 2","Pink","XXXL","Nike","Article7","Style7","Ref8"
"2020-08-26T12:42:22Z","Event ID 8","EPC 3","Site 14","Exit Door ID 4","Last Prior Read 2","2023-03-27T12:46:17Z","Mixed","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 5","Yellow","L","Bata","Article8","Style3","Ref1"
"2020-10-10T12:32:20Z","Event ID 5","EPC 4","Site 12","Exit Door ID 2","Last Prior Read 7","2023-05-07T09:04:14Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 5","Green","L","Madame","Artical4","Style3","Ref7"
"2021-10-27T22:43:54Z","Event ID 9","EPC 1","Site 13","Exit Door ID 1","Last Prior Read 4","2022-10-14T16:45:54Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 5","Orange","S","Nike","Article6","Style5","Ref6"
"2020-12-10T13:00:07Z","Event ID 4","EPC 2","Site 10","Exit Door ID 1","Last Prior Read 6","2022-07-12T10:32:57Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 2","Red","L","Bata","Article2","Style1","Ref7"
"2021-11-02T01:04:07Z","Event ID 9","EPC 4","Site 11","Exit Door ID 1","Last Prior Read 7","2023-01-08T12:23:46Z","","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 2","Blue","S","Lee Cooper","Article1","Style7","Ref1"
"2020-11-19T14:48:25Z","Event ID 2","EPC 4","Site 14","Exit Door ID 2","Last Prior Read 2","2023-02-08T06:58:32Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 3","Red","XXS","Adidas","Artical4","Style8","Ref2"
"2020-06-24T12:52:30Z","Event ID 4","EPC 2","Site 15","Exit Door ID 3","Last Prior Read 4","2023-02-01T00:33:34Z","","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 1","Yellow","XXXL","Bata","Article2","Style8","Ref5"
"2020-10-14T16:53:02Z","Event ID 5","EPC 5","Site 11","Exit Door ID 4","Last Prior Read 3","2022-07-24T19:15:39Z","Transfer","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 4","Green","XS","Puma","Article7","Style6","Ref8"
"2022-03-29T14:36:47Z","Event ID 6","EPC 5","Site 13","Exit Door ID 4","Last Prior Read 5","2023-02-11T11:52:00Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 2","Orange","M","Nike","Article3","Style4","Ref5"
"2021-07-07T11:00:40Z","Event ID 9","EPC 5","Site 14","Exit Door ID 2","Last Prior Read 1","2023-05-14T14:00:19Z","","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 2","Pink","L","Adidas","Article6","Style7","Ref6"
"2023-04-13T05:21:20Z","Event ID 1","EPC 1","Site 12","Exit Door ID 5","Last Prior Read 1","2022-11-21T23:29:43Z","Transfer","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 1","Blue","S","Nike","Article8","Style8","Ref3"
"2023-01-31T14:09:05Z","Event ID 7","EPC 1","Site 11","Exit Door ID 5","Last Prior Read 6","2022-11-27T08:35:49Z","Mixed","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 5","Yellow","M","Bata","Article7","Style7","Ref3"
"2022-04-28T11:16:14Z","Event ID 1","EPC 3","Site 14","Exit Door ID 1","Last Prior Read 2","2022-10-24T05:29:11Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 5","Black","XL","Nike","Article5","Style6","Ref2"
"2021-05-26T15:44:16Z","Event ID 4","EPC 1","Site 11","Exit Door ID 4","Last Prior Read 2","2022-12-16T09:30:02Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 3","Blue","XS","Madame","Article2","Style2","Ref8"
"2021-04-16T15:03:52Z","Event ID 2","EPC 4","Site 15","Exit Door ID 5","Last Prior Read 7","2023-06-03T22:47:40Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 5","Pink","XL","Lee Cooper","Artical4","Style3","Ref8"
"2023-03-19T10:27:46Z","Event ID 7","EPC 1","Site 10","Exit Door ID 3","Last Prior Read 1","2023-04-26T05:30:01Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 4","Red","XXS","Madame","Article8","Style1","Ref4"
"2021-10-09T14:33:08Z","Event ID 5","EPC 4","Site 14","Exit Door ID 4","Last Prior Read 4","2023-02-15T07:59:17Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 5","White","XXS","Nike","Article1","Style1","Ref4"
"2022-10-08T13:08:49Z","Event ID 3","EPC 5","Site 15","Exit Door ID 2","Last Prior Read 2","2022-10-29T11:31:06Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 2","Green","XXL","Bata","Article5","Style4","Ref4"
"2022-09-09T10:03:45Z","Event ID 7","EPC 2","Site 14","Exit Door ID 1","Last Prior Read 2","2023-01-03T09:29:54Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 4","Blue","XL","Bata","Article5","Style3","Ref1"
"2023-01-01T23:24:10Z","Event ID 8","EPC 2","Site 10","Exit Door ID 4","Last Prior Read 7","2022-12-19T00:09:17Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 3","Red","XL","Adidas","Article5","Style7","Ref6"
"2022-08-06T07:03:01Z","Event ID 1","EPC 5","Site 15","Exit Door ID 4","Last Prior Read 3","2022-11-24T00:57:48Z","Others","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 5","Orange","M","Bata","Article7","Style8","Ref5"
"2020-06-30T23:36:49Z","Event ID 9","EPC 3","Site 15","Exit Door ID 2","Last Prior Read 5","2022-06-07T22:49:13Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 4","Orange","XXL","Nike","Artical4","Style1","Ref8"
"2022-12-01T14:28:18Z","Event ID 8","EPC 3","Site 14","Exit Door ID 4","Last Prior Read 7","2023-05-10T19:19:05Z","Others","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 1","Orange","XL","Lee Cooper","Article7","Style7","Ref6"
"2022-05-01T15:27:51Z","Event ID 4","EPC 3","Site 15","Exit Door ID 3","Last Prior Read 7","2023-03-11T03:23:32Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 1","Green","XXL","Madame","Article5","Style7","Ref7"
"2021-11-26T12:22:31Z","Event ID 2","EPC 3","Site 13","Exit Door ID 1","Last Prior Read 4","2022-07-20T00:32:07Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 4","Green","XXXL","Puma","Artical4","Style4","Ref6"
"2022-08-06T17:14:48Z","Event ID 7","EPC 4","Site 10","Exit Door ID 2","Last Prior Read 7","2022-11-12T20:20:57Z","Mixed","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 5","Red","XXL","Adidas","Article7","Style8","Ref1"
"2022-12-31T20:17:40Z","Event ID 7","EPC 2","Site 10","Exit Door ID 1","Last Prior Read 6","2023-01-20T14:58:37Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 4","Green","XL","Adidas","Article3","Style1","Ref1"
"2021-05-12T13:52:01Z","Event ID 3","EPC 2","Site 12","Exit Door ID 5","Last Prior Read 2","2022-08-31T19:22:48Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 3","Orange","XXXL","Madame","Article8","Style7","Ref5"
"2020-07-28T08:47:19Z","Event ID 3","EPC 4","Site 13","Exit Door ID 2","Last Prior Read 7","2022-07-27T13:00:13Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 1","White","XXL","Puma","Article7","Style8","Ref7"
"2023-03-15T00:01:20Z","Event ID 1","EPC 4","Site 10","Exit Door ID 2","Last Prior Read 2","2022-07-11T16:02:05Z","Others","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 5","White","XXXL","Puma","Article3","Style2","Ref1"
"2020-06-20T04:06:59Z","Event ID 3","EPC 3","Site 12","Exit Door ID 2","Last Prior Read 5","2023-04-14T15:01:24Z","Others","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 1","Green","L","Zara","Article5","Style5","Ref8"
"2023-03-30T02:04:50Z","Event ID 7","EPC 1","Site 15","Exit Door ID 1","Last Prior Read 7","2023-02-12T18:29:03Z","Mixed","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 4","Black","XXXL","Zara","Article5","Style5","Ref1"
"2022-06-12T22:56:25Z","Event ID 5","EPC 2","Site 10","Exit Door ID 3","Last Prior Read 6","2022-06-26T19:11:13Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 5","Yellow","XXS","Bata","Article8","Style3","Ref2"
"2023-02-26T08:10:08Z","Event ID 5","EPC 2","Site 11","Exit Door ID 5","Last Prior Read 5","2022-08-26T08:11:05Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 1","Green","XXS","Nike","Article6","Style1","Ref6"
"2021-04-29T18:31:12Z","Event ID 9","EPC 5","Site 13","Exit Door ID 1","Last Prior Read 7","2022-10-25T18:06:52Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 5","Red","XL","Madame","Article8","Style4","Ref6"
"2021-12-15T12:10:52Z","Event ID 8","EPC 2","Site 10","Exit Door ID 3","Last Prior Read 7","2023-01-11T12:17:38Z","","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 1","Pink","S","Nike","Article8","Style2","Ref4"
"2021-12-03T04:27:01Z","Event ID 5","EPC 2","Site 15","Exit Door ID 1","Last Prior Read 7","2022-07-03T05:25:46Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 5","Red","XXS","Nike","Article3","Style3","Ref4"
"2023-04-19T21:41:23Z","Event ID 1","EPC 3","Site 13","Exit Door ID 3","Last Prior Read 5","2022-11-25T18:14:40Z","Transfer","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 1","Black","L","Zara","Artical4","Style1","Ref3"
"2022-02-11T07:00:24Z","Event ID 3","EPC 5","Site 11","Exit Door ID 2","Last Prior Read 7","2023-05-20T18:34:30Z","Mixed","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 2","Black","L","Adidas","Article3","Style8","Ref2"
"2020-06-06T07:11:40Z","Event ID 4","EPC 3","Site 14","Exit Door ID 1","Last Prior Read 7","2022-06-04T16:56:04Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 3","White","XXL","Bata","Article2","Style3","Ref6"
"2022-01-01T15:48:24Z","Event ID 2","EPC 4","Site 11","Exit Door ID 4","Last Prior Read 7","2022-06-29T11:33:19Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 1","Pink","M","Zara","Article1","Style8","Ref4"
"2022-10-25T14:17:04Z","Event ID 5","EPC 5","Site 15","Exit Door ID 3","Last Prior Read 5","2023-03-13T14:59:47Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 5","Black","XS","Nike","Article6","Style4","Ref3"
"2021-11-17T10:05:39Z","Event ID 3","EPC 5","Site 15","Exit Door ID 2","Last Prior Read 7","2022-06-27T13:07:49Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 1","Orange","XXL","Madame","Artical4","Style2","Ref7"
"2020-07-13T07:04:46Z","Event ID 9","EPC 4","Site 11","Exit Door ID 3","Last Prior Read 2","2023-01-10T23:12:59Z","Mixed","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 4","Orange","XS","Bata","Article3","Style1","Ref5"
"2022-03-22T22:43:12Z","Event ID 3","EPC 4","Site 15","Exit Door ID 5","Last Prior Read 1","2023-06-06T06:05:32Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 3","White","L","Madame","Article3","Style6","Ref6"
"2022-06-07T19:18:12Z","Event ID 8","EPC 4","Site 12","Exit Door ID 2","Last Prior Read 1","2022-12-02T22:32:48Z","","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 2","Pink","S","Bata","Article1","Style4","Ref7"
"2023-05-21T09:55:28Z","Event ID 6","EPC 3","Site 13","Exit Door ID 4","Last Prior Read 3","2023-05-17T10:08:38Z","","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 1","Pink","L","Madame","Article2","Style6","Ref8"
"2022-01-21T23:07:12Z","Event ID 8","EPC 4","Site 12","Exit Door ID 5","Last Prior Read 5","2023-01-20T08:27:22Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 2","White","XXXL","Adidas","Article6","Style5","Ref4"
"2023-04-18T20:54:03Z","Event ID 4","EPC 4","Site 14","Exit Door ID 3","Last Prior Read 6","2022-08-01T17:20:07Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 5","Black","XXS","Nike","Article6","Style2","Ref4"
"2020-09-08T11:34:42Z","Event ID 7","EPC 3","Site 10","Exit Door ID 5","Last Prior Read 6","2022-06-07T22:57:49Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 1","Red","XXS","Adidas","Article1","Style7","Ref7"
"2020-08-06T08:31:28Z","Event ID 6","EPC 5","Site 11","Exit Door ID 4","Last Prior Read 7","2022-08-15T16:46:53Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 3","White","M","Adidas","Article7","Style6","Ref7"
"2022-12-19T16:28:18Z","Event ID 8","EPC 1","Site 12","Exit Door ID 2","Last Prior Read 6","2023-02-24T15:36:37Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 3","Black","XL","Adidas","Article5","Style4","Ref2"
"2021-07-02T18:16:02Z","Event ID 4","EPC 5","Site 14","Exit Door ID 4","Last Prior Read 1","2022-06-08T21:28:08Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 1","Green","XXXL","Bata","Article2","Style2","Ref5"
